11_湯郷温泉 国民保養温泉地 計画書,"5. 温泉資源の保護に関する取組方策
（1）温泉資源の状況
湯郷温泉は、体温よりもやや高い程度の泉温を有する温泉で、窒素ガスを主とする揮発性ガスを多量に含有する特質をもっている。
ガスは、泉水に比べ熱伝導率が低く、その伝導率は水の５分の１である。従って、ガスが繊細な気泡を作って入浴中の人体に付着する際は、泉温が低いにもかかわらず、入浴者は冷感を覚えないのが湯郷温泉の特質である。
なお、低温なため長時間入浴しても疲労を感じず、この間にガスは体内に浸透し、医学的効能があるといわれており、特に筋肉、関節の慢性的痛み、冷え症、胃腸機能の低下の緩和、切り傷、皮膚乾燥等の治療に効能があるといわれている。
 源泉は第一源泉、第三源泉、平成源泉が有り、第一源泉（陸上ポンプ）は主に療養、村湯風呂に配湯をしており、療養風呂はかけ流し温泉として一般客が利用可能である。 "
12_国民保養温泉地の概要,"大館ぐるみ温泉郷 （秋田県大館市）の概要
○概要
大滝温泉、雪沢温泉、矢立温泉、たしろ温泉、大葛温泉、市街地温泉区域を対象として「大館ぐるみ温泉郷」としている。
古くからの国道や鉄道及び平成10年に開港した大館能代空港や日本海沿岸東北自動車道の延伸など北東北の交通の
要所となっている。
○特徴
古くからの国道や鉄道及び平成10年に開港した大館能代空港や日本海沿岸東北自動車道の延伸など北東北の交通の
要所であった。地域の医療機関と連携した温泉の利活用の強化、郷土料理の普及・啓蒙、来訪者に憩いの場を提供する緩やかな観光施設の整備を実施。秋田犬の里で知られる大館市では、ペットにやさしい地域づくりを目指して、ペット同伴可能な施設のモニター検証を同施設で行っている。
○泉質等
主な泉質：カルシウム・ナトリウム―硫酸塩・塩化物泉・ナトリウム硫酸塩塩化物泉
○今後の方針
温泉郷の持つ多彩な特徴の有効的な活用や、食と温泉の融合など、来訪者にとって魅力ある日帰りから長期滞在型まで対応した温泉地を目指す。"
13_国民保養温泉地の概要,"梅ヶ島温泉郷 （静岡県静岡市）の概要
○概要
静岡市北部、安倍川の最上流域に位置し、周囲を八紘嶺、大谷嶺、山伏、安倍峠、十枚山などの2,000ｍ級の山々に囲まれ、緑豊かな優れた自然環境が保全されている山深い温泉郷である。市営温泉浴場やテニスコート、キャンプ場、ハイキングコース等が整備されている。
○特徴
戦国時代、「信玄公の隠し湯」として合戦で傷ついた侍の療養所の役割を担うなど、古くから湯治場として栄え、
第二次世界大戦時には、帝国陸軍病院の分院として接収され、傷病兵の湯治に使われた。農業は、梅ケ島地区の自然
環境を活かし、お茶、ワサビ、しいたけが特産品となっており、内水面漁業も盛んで、鮎、山女魚等の川魚は名物として提供されている。
○泉質等
主な泉質：ナトリウム－炭酸水素塩温泉・単純硫黄泉
○今後の方針
自然環境の保全、環境配慮に努めながら、良好な景観を創設し、湯治場としての療養機能に加え、スポーツや食による健康の促進、それらを統合した温泉地としてヘルスツーリズムの推進を目指し、周辺の自然と調和しつつ地域の歴史と文+B18化を活用し、観光、保養・休養を中心とした健康増進及び生涯学習の場として、来訪者にとってより魅力のある短期から中期の滞在型温泉郷を目指していくこととする。"
14_国民保養温泉地の概要,"湯郷温泉（岡山県美作市）の概要
○概要
市の中心を中国自動車道が横断しており京阪神からの交通アクセスも良く、市内には湯郷温泉の他にも多数の温泉資源がある。
○特徴
開湯は1200年以上昔、平安時代、延暦寺の慈覚大師円仁法師が、湯郷の地で水浴びをして傷を治す鷺を発見したという逸話から始まる。世界的な知名度を持つ宮本武蔵の生誕地でもある。F1も開催された岡山国際サーキットが存在している。女子サッカー日本代表を輩出した岡山湯郷Belleの拠点でもある。
○泉質等
主な泉質：ナトリウム・カルシウム・塩化物泉
○今後の方針
歓楽街が衰退し、スポーツとの関連を打ち出し、合宿の誘致を積極的に行っている。女性・高齢者・外国人旅行者のヘルス・ツーリズムに対する関心が高まっており、そこで湯郷温泉の泉質が療養湯であること、スポーツとの連携が容易であることから、湯郷温泉では温泉とスポーツの二つの側面から健康を増進していく。"
15_蔵王温泉 国民保養温泉地計画書,"１．温泉地の概要
 蔵王温泉は、山形県山形市の東南部標高約８８０ｍ蔵王連峰の西麓に位置し、面積は２４７．０ha（図上測定）、古くは高湯（たかゆ）温泉と呼ばれ、信夫高湯（福島県福島市）、白布高湯（山形県米沢市）とともに奥州３高湯として親しまれてきた開湯１９００年の歴史を誇る古湯である。
 ５つの源泉群と４７の源泉を持つ源泉かけ流しの蔵王温泉は、３つの共同浴場のほか日帰り入浴施設やホテル・旅館での立ち寄り湯も楽しむことができ、泉質は強酸性の硫黄泉で温泉街を歩いてみると独特の硫黄臭が漂ってくる。硫黄泉にはさまざまな効用が期待できるが、特に皮膚に良く美肌効果もあるので「美人の湯」「子供が丈夫に育つ湯」と言われている。
 また、蔵王温泉は自然豊かな山々に囲まれた蔵王国定公園の中にあり、温泉街からは３つのロープウェイを利用して、春から夏のトレッキング、秋の紅葉狩り、冬は国内有数の山形蔵王温泉スキー場でスキーやスノーボード、世界的に有名な樹氷鑑賞やスノートレッキングなど、四季を通して楽しめる温泉リゾートとして発展してきた。
 蔵王温泉の歴史は古く西暦１１０年頃まで遡る。天皇の命を受けた日本武尊（ヤマトタケルノミコト）が蝦夷討伐に来た際、家臣の吉備多賀由（キビノタガユ）は戦いの中で毒矢に当たり全身がただれて大変苦しんでいたところ、霊妙な香りで酢のような味のする湯を見つけ、湯浴みをしたところ数日で回復した。以後、発見した多賀由にあやか
り「多賀湯温泉」と呼ぶようになり、転じて何時しか「高湯温泉」と呼ばれるようになった。
蔵王温泉では、5つの源泉群、47本の源泉が51軒の施設（8箇所の日帰り入浴施設を含む）に利用されている。
蔵王温泉：酸性・含硫黄－硫酸塩・塩化物温泉（一部含鉄あり） "
16_増富温泉郷国民保養温泉地計画書,"１．温泉地の概要
増富温泉のある増富地域は、山梨県北西部の北杜市、日本百名山の瑞牆山（みずがきやま）と金峰山（きんぷさん）を含む秩父多摩甲斐国立公園内に位置し、平成の名水百選に選ばれた本谷川・釜瀬川が流れ、美しい渓谷、多様な動植物等に恵まれ、御神楽や獅子舞といった芸能、古民家など伝統的な里山文化を伝える地域資源豊かな地域である。
豊かな自然からは、ジビエや山菜、花豆、増富きゅうり、ミネラル豊富な米などの多彩な農畜産物に加え、これらを活かした味噌、豆腐、シミダイコンなどの伝統的な加工食品が今なお受け継がれている。
本地域を特徴づけているのは、武田信玄公が金鉱山の開発中に発見したとの伝説を持つ信玄公の隠し湯・湯治場として 400 年余も人々を癒し続け、豊富なラジウム・ラドン含有量を誇る増富温泉であり、古くは作家の高浜虚子や井伏鱒二といった文人に愛され、現在でも増富ラジウム峡観光協会（資料１）を中心にその保全と利活用が図られ、リューマチやアレルギー疾患の改善、登山後の立ち寄り等により年間約 17 万人の観光客、うち約３万人の宿泊客が訪れている。
しかしながら、本地域は、地域面積約 10,038.00ha ㎢のうち 95％を森林が占める山間地域であり、昭和 30 年に 2,650 人であった人口が 450 人（平成 28 年度現在）まで急激に減少し、高齢者率も 64％に達している。交通については JR 韮崎駅からの定期バスが運行されているが、人口減少もあいまって病院や診療所、小中学校といった施設はないなど過疎化が進行し、田畑の荒廃や温泉郷の存続が懸念されている。"
17_十津川温泉 国民保養温泉地計画書,"１．温泉地の概要
十津川温泉郷は、奈良県吉野郡十津川村に湧出する湯泉地温泉、十津川温泉、上湯温泉の３温泉地の総称であり、指定面積 573.32ha の奈良県を代表する高温泉である。
十津川村は紀伊半島のほぼ中央部、三重県と和歌山県に接する奈良県の最南端に位置し、672.38 ㎢の総面積は琵琶湖や淡路島を凌ぐ県土の５分の１の面積を有する日本一広い村であり、東に吉野熊野国立公園、西に高野龍神国定公園に囲まれ、その村土も 96％が山林を占める人口 3,400 人足らずの山村である。
また平成 16 年７月には、村内を通る熊野古道「小辺路」や修験道「大峯奥駈道」が、『紀伊山地の霊場と参詣道』として世界遺産に登録され、登録から 10 年以上経過した現在でも国内外から多くの来訪者があり、小辺路が通る果無集落は、人の営みが育んだ美しい里として「にほんの里 100 選」にも選ばれている。
湯泉地温泉は、宝徳２年（1450 年）に湧出したと云われ、村内で最も古い約 560 年もの歴史を秘めた大字武蔵地内の十津川本流に泉源を有する渓谷沿いの温泉で、織田信長に追放された佐久間信盛や大和郡山城主羽柴秀長の子秀保らが湯治に訪れていたといった記録が残されている。
湯泉地温泉の泉質は単純硫黄泉で、７軒の宿泊施設、２軒の公衆浴場、道の駅の足湯などに給湯している。"
18_十津川温泉 国民保養温泉地計画書,"十津川温泉は、元禄年間に炭焼き職人が発見したと云われている大字平谷地内の下湯を源泉
とし、村内で最も多くの宿泊施設や商店が集まる二津野ダム湖畔沿いの温泉。
十津川温泉の泉質はナトリウム‐炭酸水素塩泉で、９軒の宿泊施設、３軒の公衆浴場、その他医療機関や介護施設等にも給湯しており、全国でも珍しい温泉を活用したプールや、奈良県第１号の飲泉場を有している。
上湯温泉は、十津川温泉より和歌山県田辺市龍神村に向かう大字出谷地内の上湯川上流に湧出しており、
享保年間に里人が見つけたと云われる大自然の中に静かに開ける秘湯。
上湯温泉の泉質は含硫黄‐ナトリウム‐炭酸水素塩泉で、１軒の温泉旅館で利用されており、上湯川の川の流れの中にも温泉が湧き出ている。
十津川温泉郷では、平成 16 年６月 28 日に全ての温泉施設で循環・加温・加水及び塩素による消毒を行わず、ほんものの温泉のみを提供する「源泉かけ流し宣言」を全国に先駆けて実施。
また、“源泉かけ流し”が一般的なステイタスとなりつつある昨今、平成 27 年度には“源泉かけ流し”から更に一歩踏み込み、十津川温泉郷の泉質の優位性を医科学的に証明するために、十津川温泉郷「温泉療養効果実証調査」を実施。
３泊４日の「プチ湯治モニター」や３ヶ月間の「通い湯治モニター」の実証調査を実施した十津川温泉と湯泉地温泉では、老化・疾病の原因となる“活性酸素”が減少し、身体の酸化を防ぎ、還元力を高める“抗酸化力”が増加することが実証された。"
19_霧島温泉 国民保養温泉地計画書,"１．温泉地の概要
霧島山の東南山腹 400ｍから 910ｍの高原地帯に施設が散在する温泉地で、南に錦江湾を望み、羨望は広い。林田、硫黄谷、丸尾などの各温泉は施設が整っている。
その他の温泉は未開発の温泉資源とされているものもあり、素朴な昔の風情を残している。霧島温泉郷は新湯、林田、硫黄谷、丸尾、湯之谷、関平などがあり、また、霧島神宮周辺には霧島神宮温泉郷がある。当温泉地の面積は霧島温泉郷が約 10 平方キロメートル、霧島神宮温泉郷が約 10 平方キロメートルである。
霧島錦江湾国立公園はこの温泉地の一部を含んでおり、優れた自然の風景が保護されており、自然を活用することで国民の保健、休養に資するとともに、生物の多様性が保たれている地域である。
この温泉地の四季といえば、４月上旬の霧島高原国民休養地一帯の桜から始まり、初夏にかけては霧島山等で有名なミヤマキリシマツツジが咲き乱れる。夏は登山、ハイキング、キャンプ、テニス、乗馬などの人々で賑わい、避暑地としても最適で、秋は高原一帯の紅葉を堪能できる。冬の高原では美しい霧氷のモノトーンの世界を楽しめる。
付近の名所には霧島神宮があり、霧島山の南麓に位置し、天孫降臨神話の主人公であるニニギノミコトを祀っている。境内には老杉が茂っており、神話伝説で名高い高千穂峰や紅葉の名所大浪池なども近い。また、坂本龍馬が妻お龍と新婚旅行でも訪れた地としても有名で、雄大な自然や豊富な湯量を持つ温泉で激動の幕末で活躍したその身体を癒したといわれている。毎年３月に｢龍馬ハネムーンウォーク in霧島｣というウォーキングイベントが開催さ、3,000 人以上の参加者で賑わっている。また、鹿児島県で唯一の森林セラピー基地に認定されており、森林の持つ癒し効果が科学的に実証された森林セラピーロードが整備されている。足湯も多く、多くの観光客で賑わっている。"
20_丸子温泉郷 国民保養温泉地計画書,"５．温泉資源の保護に関する取組方針
（１）温泉資源の状況
丸子温泉郷には８個所の源泉があり、旅館や共同浴場などに利用されている。
温度は 27.0℃～47.0℃まであり、泉質はカルシウム・ナトリウム－硫酸塩温泉又は単純温泉となっている。 "
21_畑毛温泉 国民保養温泉地計画書,"畑毛温泉は、全国的に著名な伊豆半島温泉群の北端入口に位置しており、静岡県伊豆の国市及び田方郡函南町の両市町に跨る既存集落地内の約28ha の温泉地である。
温泉地の東側には、多賀火山の一支脈をなし、平成 25 年 6 月に「富士山－信仰の対象と芸術の源泉」として世界文化遺産に登録された富士山への眺望に優れた大仙山（標高 167.2m）がそびえ、西側には、一級河川狩野川の支川である一級河川【畑毛温泉入口】 柿沢川が流れている。また、南側には狩野川沖積平野が広がり、柿沢川沿いなどから富士山への良好な眺望景観が得られる。
本温泉地は古くから開けており、伝承では、後に鎌倉幕府を開くこととなる源頼朝が軍馬の療養を行ったとされているほか、江戸時代には「湯塚の湯」という名前で、腫れ物に対する温泉の効能が広く知られ、寛延年間には湯治が行われたとの記録も残っている。
近代に入ると著名な文人も多く本温泉地を訪れており、与謝野晶子は「湯口より遠く引かれて温泉は 女の熱を失ひしかな」の句を、また、若山牧水は「長湯して飽かぬこの湯のぬるき湯に ひたりて安きこころなりけり」の句を残し、柿沢川河畔には若山牧水の歌碑が建てられている。さらに、モラロジー（道徳科学：「道徳」を表すモラル（moral）と「学」を表すロジー（logy）からなる学術語）の提唱者である廣池千九郎は、本温泉地をたびたび訪れ、静養を兼ねて「道徳科学の論文」の執筆編集を行っている。現在、温泉地内には、廣池千九郎の功績を称え、「廣池千九郎畑毛記念館」が建てられている。
このように、畑毛温泉は古来より良質の湯治場として親しまれており、若山牧水の句に残されているように、「ぬるい湯にゆったりと長時間浸かれる」ことが本温泉地の最大の特徴である。この特徴が、湯治を目的とする利用客に愛され続けている所以となっており、今日では、近隣住民はもちろんのこと、首都圏等遠方からも多くの利用客が幾度も訪れており、利用客数は年々増加傾向にある。"
22_土湯・高湯温泉郷 国民保養温泉地計画書,"（１）土湯温泉
土湯温泉は、ＪＲ福島駅から南西方向 16ｋｍに位置し、一級河川荒川沿いに発達した温泉地である。温泉街の標高は約 450ｍであり、温泉地全域が磐梯朝日国立公園に指定されている。
現在、17 軒の旅館・ホテルがあり、中心部を流れる荒川沿いに温泉街を形成しているほか、土湯峠に至る道筋や荒川源流域も数件の旅館が散在している。
気候は、福島市の平野部と比較するとやや冷涼であり、夏期は涼しく、冬期の積雪は 40ｃｍ程度と比較的多く、１年を通じた平均気温は約 10 度前後である。
土湯温泉で最も湯量の多い源泉群は、土湯温泉街から約２ｋｍの山深い荒川の源流沿いにあり、地中から 130 度前後の蒸気と熱水が噴出し、天然の湧き水を加え、まろやかな肌触りになった温泉が、毎分約 1,400 リットル、24 時間絶え間なく温泉街に供給されている。
泉質は、無色透明の単純温泉で、刺激の少ない弱アルカリ性温泉だが、ほかにも硫黄泉や炭酸水素塩泉などの泉質を持つ独自の源泉が湧出する宿もある。
また、土湯温泉では、東日本大震災からの復興再生のため、小水力発電やバイナリー発電を通じ、再生可能エネルギーによる地域おこしに取り組んでいる。平成 27 年11 月に稼働したバイナリー発電施設は、既存の 16 号源泉を活用して発電しているが、温泉水の成分は損なわず、発電後も使えるなど、持続可能な温泉地としての新たな魅力創出に貢献している。"
23_土湯・高湯温泉郷 国民保養温泉地計画書,"（２）高湯温泉
高湯温泉は、ＪＲ福島駅から西方 18ｋｍ、福島県屈指の景勝地で知られる磐梯吾妻スカイラインの玄関地に位置し、温泉地のほぼ全域が磐梯朝日国立公園に指定されており、周辺の自然資源は極めて良好である。
「高湯」の名のとおり吾妻連峰に連なる標高約 750ｍの高地であることから、かつて信夫高湯（高湯温泉）と呼ばれ、山形の最上高湯（蔵王温泉）、米沢の白布高湯（白布温泉）と並び“奥州三高湯”に数えられている。
気候は、高地であるため夏は冷涼で快適であるが、冬期は厳しく、積雪は 150ｃｍ程度で１年を通じて天気の変動は激しい。
高湯温泉では、９本の源泉を有し、毎分約 3,000 リットルもの湯量を誇り、泉温は 42.8～50.5 度、源泉によって湯花が多い、砂を吐くなどの微妙な特徴の違いがある。地形の高低差を利用し、江戸時代から続く全国でも希少な自然流下で引き湯され、加温、加水を一切せず、自然に湧出した温泉水をそのまま９軒の宿と１軒の共同浴場に供給している。平成 22 年６月には東北で初、全国で９番目となる「源泉かけ流し宣言」を行い、開湯以来400 年続く“ありのままの本物の温泉”をかけ流しで提供することを誓った。
温泉街全体から硫黄の独特の匂いが感じることできる白濁の色を呈した温泉の泉質は、酸性・含硫黄（硫化水素型）－アルミニウム・カルシウム硫酸塩温泉（低張性－酸性－高温泉）でアトピー性皮膚炎、慢性湿疹などに効能があるほか、美人の湯としても知られている。
また、高湯温泉と土湯峠を結ぶ、全長約 29ｋｍの磐梯吾妻スカイラインの起点であり、最高標高 1,622ｍの吾妻連峰を縫うように走りながら、季節毎に雄大で変化に富んだ様々な景色を堪能することができ、年間通過交通量（冬期は閉鎖）は約 20 万台（平成 26 年度実績）であり、80 万人の観光客が訪れている。"
24_五頭温泉郷 国民保養温泉地計画書,"五頭山は古来より山岳信仰があり、複数の登山経路があり多くの信仰者が訪 れてきた。五頭山西麓に展開する五頭温泉郷の各温泉地は永い歴史を持ち、山岳信仰者が訪れる湯治場として利用されてきた。 国道 290 号線の東側に、出湯温泉、今板温泉、村杉温泉がほぼ１㎞の間隔を空けて点在し温泉郷を形成している。 五頭温泉郷の主な泉質は放射能泉であり、42℃以上の高温源泉は少ないが、ラジウム含有量が多く、痛風や関節リウマチ等の適応症がある。出湯温泉にお いては単純温泉の源泉もある。五頭温泉郷には、宿泊施設が 16 軒、公衆浴場が ４施設、足湯が２カ所、飲泉施設が４カ所設置されている。
"
25_さぎの湯温泉 国民保養温泉地計画書,"１．温泉地の概要
安来市古川町にあるさぎの湯温泉は、中海・宍道湖・大山を包括する山陰観光文化圏の中央に位置する温泉地である。月山の麓を流れる清流・飯梨川のほとりにあり、山陰地方の著名な温泉地に比べ規模が小さく（浴用利用施設６施設 ）大規模な開発が進まなかったため、現在も懐かしさが感じられる農村の田園風景に囲まれている。
さぎの湯温泉は、神亀年間（724～729 年）に湧き出した湯で、白鷺が脚の傷を癒したのが温泉の起こりと伝えられている。古くは戦国時代の尼子氏をはじめ、歴代藩主の御殿湯として栄えたことでも知られている。その後、度重なる飯梨川等の洪水によって泉脈を失ったが、明治 43 年に田辺六左衛門が手がけた排水工事にともない、泉源が再発見され、現在のさぎの湯温泉が形成された。
その後も、昭和 34 年 8 月の集中豪雨による水害等に苦しんできたが、上流部へのダム建設や河川工事によって、洪水被害を防ぐことができるようなった。平成 7年には永久泉源を整備し、源泉かけ流しの豊富な湯量を確保することになった。
さぎの湯温泉の湯量は豊富で、無色透明のさらっとした肌ざわりの湯が特徴になっている。温泉旅館では、それぞれ趣の異なる風呂で源泉かけ流しの温泉が楽しめるほか、健康増進施設「夢ランドしらさぎ」では、温泉風呂のほかに水着で入れるバーデスパ、ミニプール、トレーニングルームなどが完備されている。
近隣には、田園風景を囲む数百メートルの山々を借景にした日本庭園として、世界的な評価を得ている足立美術館がある。年間 60 万人近くの観光客が訪れ、外国人観光客の来訪も多い。また、安来節演芸館や安来節屋では、安来市固有の民謡・安来節やどじょうすくい踊りを気軽に楽しむことができる。"
